Eleusine indica,EF125108.1,
Ellisia nyctelea,,
Elodea canadensis,DQ859167.1,
Elodea nuttallii,KM360763.1,
Elyhordium x,,
Elymus canadensis,HM770840.1,
Elymus hystrix,HQ713386.1,
Elymus repens,KF713006.1,
Elymus riparius,,
Elymus trachycaulus,Z49839.1,
Elymus villosus,,
Elymus virginicus,KC237165.1,
Elytrigia elongata,HQ652724.1,
Endodeca serpentaria,,
Enemion biternatum,EU053911.1,
Epifagus virginiana,HQ197815.1,
Epigaea repens,U49284.1,
Epilobium ciliatum,KF997326.1,
Epilobium coloratum,HQ590077.1,
Epilobium hirsutum,HQ590078.1,
Epilobium leptophyllum,,
Epilobium palustre,JF941485.1,
Epilobium parviflorum,HM849976.1,
Epilobium strictum,,
Epipactis helleborine,KF419090.1,
Equisetum arvense,KM218345.1,
Equisetum fluviatile,AY226142.1,
Equisetum hyemale,DQ646001.1,
Equisetum laevigatum,AY226130.1,
Equisetum palustre,AY226138.1,
Equisetum scirpoides,AY226133.1,
Equisetum sylvaticum,AY226136.1,
Equisetum variegatum,AB574691.1,
Equisetum x,,
Eragrostis capillaris,,
Eragrostis cilianensis,FN870390.1,
Eragrostis frankii,,
Eragrostis hypnoides,KJ773479.1,
Eragrostis mexicana,HE575824.1,
Eragrostis minor,AM849338.1,
Eragrostis pectinacea,HQ590087.1,
Eragrostis reptans,JN681667.1,
Eragrostis spectabilis,HE577858.1,
Eragrostis trichodes,,
Erianthus ravennae,,
Erigenia bulbosa,KF613108.1,
Erigeron annuus,AB851488.1,
Erigeron canadensis,KM360730.1,
Erigeron divaricatus,,
Erigeron philadelphicus,JX848412.1,
Erigeron pulchellus,,
Erigeron strigosus,EU676921.1,
Eriocaulon aquaticum,AF036877.1,
Eriochloa contracta,,
Eriochloa villosa,KF163513.1,
Eriogonum annuum,,
Eriophorum angustifolium,JX644681.1,
Eriophorum gracile,AB369970.1,
Eriophorum vaginatum,AB369971.1,
Eriophorum virginicum,,
Eriophorum viridicarinatum,U49230.1,
Erodium cicutarium,DQ452882.1,
Erucastrum gallicum,JX520951.1,
Eryngium planum,KJ746241.1,
Eryngium yuccifolium,KJ773491.1,
Erysimum capitatum,AY167980.1,
Erysimum cheiranthoides,KM360773.1,
Erysimum hieracifolium,,
Erysimum inconspicuum,JX848441.1,
Erysimum repandum,,
Erythronium albidum,,
Erythronium americanum,HQ590093.1,
Eschscholtzia californica,KM360775.1,
Euonymus alatus,L13184.2,
Euonymus atropurpureus,,
Euonymus bungeanus,KP088589.1,
Euonymus europaeus,KM360777.1,
Euonymus hamiltonianus,AB233942.1,
Euonymus hederaceus,KP088590.1,
Euonymus obovatus,,
Eupatorium altissimum,,
Eupatorium perfoliatum,EU676925.1,
Eupatorium serotinum,KJ773500.1,
Eupatorium sessilifolium,,
Euphorbia commutata,,
Euphorbia corollata,,
Euphorbia cyparissias,KJ746288.1,
Euphorbia esula,KJ746287.1,
Euphorbia helioscopia,HM849988.1,
Euphorbia heterophylla,,
Euphorbia marginata,,
Euphorbia obtusata,,
Euphorbia peplus,KM360778.1,
Eurybia furcata,,
Eurybia macrophylla,KJ593404.1,
Eurybia schreberi,,
Euthamia caroliniana,KJ773503.1,
Euthamia graminifolia,KJ773504.1,
Euthamia gymnospermoides,,
Eutrochium fistulosum,,
Eutrochium maculatum,HQ416171.1,
Eutrochium purpureum,KF724260.1,
Evolvulus nuttallianus,AY101013.1,
Fagopyrum esculentum,EF653762.1,
Fagus grandifolia,L13338.1,
Fallopia cilinodis,KJ593412.1,
Fallopia convolvulus,KM360782.1,
Fallopia sachalinensis,,
Fallopia scandens,EF653759.1,
Fatoua villosa,KJ773508.1,
Festuca flliformis,,
Festuca ovina,HQ600423.1,
Festuca paradoxa,,
Festuca rubra,KJ841324.1,
Festuca saximontana,,
Festuca subverticillata,KJ841325.1,
Ficaria verna,EU053919.1,
Filipendula rubra,,
Filipendula ulmaria,KM360786.1,
Fimbristylis autumnalis,JX644686.1,
Fimbristylis puberula,KJ773513.1,
Floerkea proserpinacoides,L12679.2,
Foeniculum vulgare,KM360787.1,
Forsythia x,,
Fragaria vesca,KM360789.1,
Fragaria virginiana,JX848523.1,
Frangula alnus,KM360790.1,
Frasera caroliniensis,KF613045.1,
Fraxinus americana,KJ773520.1,
Fraxinus nigra,KJ841332.1,
Fraxinus pennsylvanica,KJ773522.1,
Fraxinus profunda,,
Fraxinus quadrangulata,,
Froelichia floridana,AF132089.1,
Froelichia gracilis,,
Fuirena pumila,KJ773523.1,
Fumaria offlcinalis,,
Gaillardia pulchella,KJ773526.1,
Galearis spectabilis,AY381121.1,
Galeopsis ladanum,,
Galeopsis tetrahit,KJ841333.1,
Galinsoga parviflora,KM360797.1,
Galinsoga quadriradiata,GU817762.1,
Galium aparine,DQ006124.1,
Galium asprellum,KJ593429.1,
Galium boreale,JX848534.1,
Galium brevipes,,
Galium circaezans,,
Galium concinnum,KF613049.1,
Galium labradoricum,,
Galium lanceolatum,HQ590110.1,
Galium mollugo,KM360798.1,
Galium obtusum,,
Galium odoratum,JN893409.1,
Galium pedemontanum,,
Galium pilosum,KJ773531.1,
Galium sylvaticum,,
Galium tinctorium,KJ773532.1,
Galium trifidum,,
Galium triflorum,KJ841344.1,
Galium verum,KJ746285.1,
Gamochaeta purpurea,HM850036.1,
Gaultheria hispidula,KJ593437.1,
Gaultheria procumbens,HQ590116.1,
Gaura biennis,,
Gaura coccinea,JX848478.1,
Gaura fllipes,,
Gaura longiflora,,
Gaura parviflora,,
Gaylussacia baccata,,
Gentiana alba,,
Gentiana andrewsii,HQ590117.1,
Gentiana puberulenta,,
Gentiana saponaria,,
Gentiana septemflda,,
Gentianella quinquefolia,KF496035.1,
Gentianopsis crinita,KF613047.1,
Gentianopsis virgata,,
Geranium bicknellii,,
Geranium carolinianum,EU922209.1,
Geranium columbinum,JX913505.1,
Geranium dissectum,JX913459.1,
Geranium maculatum,,
Geranium molle,KM360803.1,
Geranium nepalense,U77906.2,
Geranium pusillum,JX913454.1,
Geranium robertianum,JX913523.1,
Geum aleppicum,JX848524.1,
Geum canadense,DQ006121.1,
Geum laciniatum,,
Geum rivale,KM360804.1,
Geum triflorum,JX848525.1,
Geum urbanum,HE963503.1,
Geum vernum,,
Geum virginianum,,
Ginkgo biloba,JQ512540.1,
Glandularia canadensis,,
Glandularia peruviana,,
Glechoma hederacea,L14292.1,
Gleditsia triacanthos,Z70129.1,
Glyceria borealis,,
Glyceria canadensis,KF724332.1,
Glyceria declinata,HM850032.1,
Glyceria grandis,AY632364.1,
Glyceria maxima,JN891215.1,
Glyceria septentrionalis,KM212126.1,
Glyceria striata,HQ590126.1,
Glycine max,KR073292.1,
Glycyrrhiza lepidota,AB126685.1,
Gnaphalium uliginosum,KM360808.1,
Goodyera pubescens,FJ571329.1,
Gossypium hirsutum,JN243253.1,
Gratiola aurea,,
Gratiola neglecta,DQ006125.1,
Gratiola quartermaniae,,
Gratiola virginiana,HQ235614.1,
Grindelia squarrosa,JX848414.1,
Gymnocarpium dryopteris,U05925.1,
Gymnocladus dioicus,U74193.1,
Gypsophila paniculata,,
Gypsophila scorzonerifolia,,
Hackelia virginiana,,
Hamamelis virginiana,DQ352368.1,
Hedeoma hispida,,
Hedeoma pulegioides,KM212129.1,
Hedera helix,L01924.2,
Helenium amarum,KJ773546.1,
Helenium autumnale,GU817764.1,
Helenium flexuosum,,
Helianthemum bicknellii,,
Helianthemum canadense,,
Helianthus annuus,AF097517.1,
Helianthus decapetalus,,
Helianthus divaricatus,,
Helianthus giganteus,,
Helianthus grosseserratus,,
Helianthus hirsutus,KJ773554.1,
Helianthus maximilianii,,
Helianthus mollis,KF613042.1,
Helianthus occidentalis,,
Helianthus pauciflorus,JX848416.1,
Helianthus petiolaris,,
Helianthus salicifolius,,
Helianthus strumosus,,
Helianthus subrhomboideus,,
Helianthus tuberosus,GU817765.1,
Helianthus x,,
Heliopsis helianthoides,,
Heliotropium europaeum,HM850049.1,
Hemerocallis fulva,KM360813.1,
Hemerocallis lilio-asphodelus,AJ512314.1,
Hepatica acutiloba,HQ589953.1,
Hepatica americana,EU053901.1,
Heracleum mantegazzianum,,
Heracleum maximum,KF613112.1,
Herniaria glabra,AF132091.1,
Heserostipa comata,,
Heserostipa spartea,,
Hesperis matronalis,KM360815.1,
Heteranthera dubia,U41581.1,
Heterotheca subaxillaris,KJ773559.1,
Heuchera americana,,
Heuchera richardsonii,JX848537.1,
Hibiscus laevis,,
Hibiscus moscheutos,KJ773562.1,
Hibiscus syriacus,AY328174.1,
Hibiscus trionum,HM850051.1,
Hieracium aurantiacum,HQ590130.1,
Hieracium caespitosum,HQ590132.1,
Hieracium flagellare,,
Hieracium gronovii,KJ773563.1,
Hieracium longipilum,,
Hieracium paniculatum,KM212130.1,
Hieracium piloselloides,HQ644046.1,
Hieracium scabrum,KM212131.1,
Hieracium umbellatum,JQ933362.1,
Hieracium vulgatum,,
Hierochloe odorata,JX848487.1,
Hippuris vulgaris,KM360818.1,
Holcus lanatus,AJ746279.1,
Holosteum umbellatum,,
Hordeum brachyantherum,AY137451.1,
Hordeum jubatum,Z49841.1,
Hordeum marinum,AY137436.1,
Hordeum pusillum,AY137452.1,
Hordeum vulgare,LN626641.1,
Hosta lancifolia,,
Houstonia caerulea,AJ288604.1,
Houstonia longifolia,,
Hudsonia tomentosa,FJ492019.1,
Humulus japonicus,KC539684.1,
Humulus lupulus,AF206777.1,
Huperzia lucidula,HQ590135.1,
Huperzia porophila,,
Hybanthus concolor,KC699582.1,
Hydrangea arborescens,AF323186.1,
Hydrastis canadensis,L75849.2,
Hydrocotyle ranunculoides,KJ773565.1,
Hydrocotyle umbellata,KJ773566.1,
Hydrophyllum appendiculatum,,
Hydrophyllum canadense,KF158109.1,
Hydrophyllum virginianum,L01927.2,
Hylotelephium telephium,HQ590138.1,
Hylotelephium x,,
Hymenopappus scabiosaeus,KJ773568.1,
Hyoscyamus niger,JN892730.1,
Hypericum adpressum,,
Hypericum ascyron,JF941966.1,
Hypericum boreale,,
Hypericum canadense,,
Hypericum fraseri,JX664051.1,
Hypericum gentianoides,KJ773572.1,
Hypericum gymnanthum,HM850062.1,
Hypericum kalmianum,JX664052.1,
Hypericum majus,,
Hypericum mutilum,HM850065.1,
Hypericum perforatum,AF206779.1,
Hypericum prolificum,,
Hypericum punctatum,HQ590140.1,
Hypericum sphaerocarpum,,
Hypericum virginicum,AF518399.1,
Hypochaeris radicata,KM360829.1,
Hypoxis hirsuta,,
Ilex verticillata,AJ492717.1,
Iliamna remota,,
Impatiens balsamina,GQ436373.1,
Impatiens capensis,Z83142.1,
Impatiens pallida,KM212138.1,
Inula helenium,HQ590141.1,
Iodanthus pinnatifidus,,
Ionactis linariifolius,,
Ipomoea coccinea,L14400.1,
Ipomoea hederacea,KJ773592.1,
Ipomoea lacunosa,DQ006085.1,
Ipomoea pandurata,KJ773596.1,
Ipomoea purpurea,X60663.1,
Ipomopsis rubra,KJ773597.1,
Iris flavescens,,
Iris pseudacorus,JF972900.1,
Iris pumila,,
Iris sibirica,KP089584.1,
Iris virginica,HQ182432.1,
Iris x,,
Isanthus brachiatus,,
Isatis tinctoria,JN847841.1,
Isoetes butleri,,
Isoetes melanopoda,L11054.1,
Isolepis cernua,Y13014.1,
Isotria medeoloides,AY381123.1,
Isotria verticillata,EU498135.1,
Iva annua,KF724259.1,
Jacquemontia tamnifolia,AY101037.1,
Jeffersonia diphylla,L75867.2,
Juglans cinerea,KF418919.1,
Juglans nigra,AF206785.1,
Juncus acuminatus,KJ773602.1,
Juncus alpinoarticulatus,KF997465.1,
Juncus anthelatus,,
Juncus articulatus,KM360834.1,
Juncus balticus,KF997299.1,
Juncus brachycarpus,,
Juncus brachycephalus,,
Juncus bufonius,HM850085.1,
Juncus canadensis,KF724343.1,
Juncus compressus,AY216625.1,
Juncus diffusissimus,KJ773603.1,
Juncus dudleyi,HQ590144.1,
Juncus effusus,L12681.1,
Juncus gerardii,AY216613.1,
Juncus greenei,,
Juncus interior,,
Juncus marginatus,,
Juncus militaris,,
Juncus nodatus,,
Juncus nodosus,,
Juncus pelocarpus,,
Juncus scirpoides,,
Juncus tenuis,HM850091.1,
Juncus torreyi,HQ590148.1,
Juncus vaseyi,,
Juniperus communis,JQ512555.1,
Juniperus horizontalis,HM024310.1,
Juniperus virginiana,AF119182.1,
Justicia americana,L14401.1,
Kallstroemia parviflora,,
Kalmia angustifolia,AF419826.1,
Kickxia elatine,HM850096.1,
Kochia scoparia,AY489264.1,
Koeleria macrantha,JX848501.1,
Krigia biflora,KF613086.1,
Krigia virginica,KJ773608.1,
Kummerowia stipulacea,U74229.1,
Kummerowia striata,KJ773609.1,
Lactuca biennis,KJ593492.1,
Lactuca canadensis,GU817771.1,
Lactuca floridana,KJ773612.1,
Lactuca hirsuta,,
Lactuca ludoviciana,,
Lactuca saligna,,
Lactuca serriola,KM360838.1,
Lamium amplexicaule,Z37399.1,
Lamium galeobdolon,Z37400.1,
Lamium maculatum,Z37402.1,
Lamium purpureum,Z37403.1,
Laportea canadensis,AF500356.1,
Lappula occidentalis,,
Lappula squarrosa,KF158086.1,
Lapsana communis,KM360842.1,
Larix decidua,FN689379.1,
Larix laricina,AF479878.1,
Lathyrus japonicus,HM850107.1,
Lathyrus latifolius,HE963531.1,
Lathyrus ochroleucus,JX848462.1,
Lathyrus palustris,JN891868.1,
Lathyrus tuberosus,Z70172.1,
Lathyrus venosus,JX505484.1,
Lechea intermedia,KF724288.1,
Lechea minor,KJ773617.1,
Lechea mucronata,KJ773618.1,
Lechea pulchella,KJ773619.1,
Lechea racemulosa,,
Lechea stricta,,
Lechea tenuifolia,,
Leersia lenticularis,,
Leersia oryzoides,FN870396.1,
Leersia virginica,HQ590154.1,
Lemna aequinoctialis,AY034228.1,
Lemna gibba,AY034235.1,
Lemna minor,AY034234.1,
Lemna minuta,AY034224.1,
Lemna obscura,AY034232.1,
Lemna perpusilla,AY034229.1,
Lemna trisulca,AY034237.1,
Lemna turionifera,AY034230.1,
Lemna valdiviana,AY034225.1,
Lens culinaris,JN661189.1,
Leontodon saxatilis,HM850115.1,
Leonurus cardiaca,KM360848.1,
Leonurus sibiricus,HQ839683.1,
Lepidium campestre,HQ590157.1,
Lepidium densiflorum,JX848442.1,
Lepidium didymum,JN847819.1,
Lepidium draba,HM850118.1,
Lepidium latifolium,JN891801.1,
Lepidium perfoliatum,JN847820.1,
Lepidium ruderale,JF942219.1,
Lepidium sativum,KF613075.1,
Lepidium virginicum,HM850120.1,
Leptochloa acuminata,,
Leptoloma cognatum,,
Lespedeza capitata,KJ773621.1,
Lespedeza cuneata,U74215.1,
Lespedeza hirta,KJ773622.1,
Lespedeza intermedia,EU717278.1,
Lespedeza leptostachya,,
Lespedeza thunbergii,KP094973.1,
Lespedeza violacea,,
Lespedeza virginica,KJ773624.1,
Leucanthemum vulgare,KM360850.1,
Leucojum aestivum,KM360851.1,
Leucospora multifida,,
Leymus arenarius,GU140017.1,
Liatris aspera,,
Liatris cylindracea,AY816235.1,
Liatris punctata,,
Liatris pycnostachya,,
Liatris scariosa,,
Liatris spicata,HQ416177.1,
Ligustrum obtusifolium,JF830472.1,
Ligustrum vulgare,HQ384901.1,
Lilium lancifolium,AB034937.1,
Lilium michiganense,,
Lilium philadelphicum,JX848475.1,
Linaria genistifolia,,
Linaria vulgaris,KM360853.1,
Lindera benzoin,AY337732.1,
Lindernia dubia,KJ773633.1,
Linnaea borealis,KM360854.1,
Linum intercursum,,
Linum medium,KJ773635.1,
Linum perenne,FJ169582.1,
Linum striatum,FJ169589.1,
Linum sulcatum,FJ169592.1,
Linum usitatissimum,FJ169596.1,
Linum virginianum,,
Liparis lilifolia,AF518046.1,
Liparis loeselii,KM360856.1,
Lipocarpha drummondii,,
Lipocarpha micrantha,KJ773636.1,
Liquidambar styraciflua,M58394.1,
Liriodendron tulipifera,X54346.1,
Lithospermum canescens,,
Lithospermum croceum,,
Lithospermum incisum,EU599857.1,
Lithospermum latifolium,,
Lithospermum offlcinale,,
Lobelia cardinalis,AF042659.1,
Lobelia inflata,HQ590162.1,
Lobelia kalmii,DQ356166.1,
Lobelia siphilitica,DQ006102.1,
Lobelia spicata,KF724236.1,
Lobularia maritima,KM360861.1,
Lolium perenne,KM360863.1,
Lolium temulentum,KJ599185.1,
Lonicera canadensis,HQ590165.1,
Lonicera dioica,,
Lonicera hirsuta,HQ590166.1,
Lonicera japonica,KP088664.1,
Lonicera maackii,KP088665.1,
Lonicera morrowii,KJ841385.1,
Lonicera oblongifolia,,
Lonicera reticulata,AJ420870.1,
Lonicera ruprechtiana,,
Lonicera sempervirens,KJ773641.1,
Lonicera subsessilis,,
Lonicera tatarica,KP088670.1,
Lonicera x,,
Lonicera xylosteum,KF997358.1,
Lotus corniculatus,U74213.1,
Lotus unifoliolatus,,
Ludwigia alternifolia,KJ773642.1,
Ludwigia palustris,KC996782.1,
Ludwigia peploides,L10222.1,
Ludwigia polycarpa,,
Ludwigia sphaerocarpa,,
Lunaria annua,HE963547.1,
Lupinus perennis,Z70058.1,
Lupinus polyphyllus,Z70052.1,
Luzula acuminata,AY216656.1,
Luzula luzuloides,,
Luzula multiflora,AJ419945.1,
Lycium barbarum,KP088673.1,
Lycium chinense,KM360867.1,
Lycopersicon esculentum,KC436105.1,
Lycopodiella inundata,Y07938.1,
Lycopodium clavatum,Y07936.1,
Lycopus americanus,HQ590170.1,
Lycopus amplectens,,
Lycopus asper,,
Lycopus europaeus,HM850150.1,
Lycopus rubellus,KJ773662.1,
Lycopus uniflorus,KJ841399.1,
Lycopus virginicus,KJ773663.1,
Lysimachia ciliata,DQ006120.1,
Lysimachia clethroides,JF942362.1,
Lysimachia hybrida,,
Lysimachia lanceolata,,
Lysimachia nummularia,KM360869.1,
Lysimachia punctata,KF997269.1,
Lysimachia quadriflora,,
Lysimachia quadrifolia,,
Lysimachia terrestris,KJ841402.1,
Lysimachia thyrsiflora,,
Lysimachia vulgaris,AF421095.1,
Lysimachia x,,
Lythrum alatum,KJ773667.1,
Lythrum salicaria,KM360870.1,
Macleaya cordata,U86629.1,
Maclura pomifera,KP088674.1,
Madia sativa,AY215141.1,
Magnolia stellata,AF238057.1,
Mahonia repens,,
Maianthemum canadense,HQ590172.1,
Maianthemum racemosum,AY149376.1,
Maianthemum stellatum,JQ273928.1,
Maianthemum trifolium,KC251461.1,
Malaxis monophyllos,KF852724.1,
Malaxis unifolia,,
Malcolmia africana,JN847814.1,
Malus baccata,JQ391376.1,
Malus coronaria,JQ391359.1,
Malus ioensis,JQ391348.1,
Malus prunifolia,JQ391367.1,
Malus pumila,JQ391355.1,
Malus toringa,,
Malus x,,
Malva alcea,GQ248640.1,
Malva moschata,KJ204372.1,
Malva neglecta,HQ590176.1,
Malva parviflora,HM850158.1,
Malva rotundifolia,,
Malva sylvestris,KM360873.1,
Malva verticillata,JQ933397.1,
Malvastrum hispidum,,
Marrubium vulgare,Z37412.1,
Matricaria chamomilla,KJ751269.1,
Matricaria discoidea,HM850160.1,
Matteuccia struthiopteris,AB232415.1,
Matthiola incana,HM850161.1,
Mazus miquelii,,
Mazus pumilus,FJ172728.1,
Medeola virginiana,D28158.1,
Medicago lupulina,KM360875.1,
Medicago sativa,X04975.1,
Melampyrum lineare,AF026834.1,
Melica mutica,HQ713389.1,
Melica nitens,,
Melilotus albus,DQ006095.1,
Melilotus altissimus,JN890824.1,
Melilotus officinalis,KM360878.1,
Melissa officinalis,KP172046.1,
Menispermum canadense,AF190437.1,
Mentha aquatica,GU344680.1,
Mentha arvensis,HQ590183.1,
Mentha spicata,KP172039.1,
Mentha suaveolens,KP172040.1,
Mentha x,,
Mentzelia decapetala,U17877.1,
Mentzelia nuda,,
Menyanthes trifoliata,KM192096.1,
Mertensia virginica,EU599837.1,
Mikania scandens,KJ773685.1,
Milium effusum,HQ600468.1,
Mimulus alatus,,
Mimulus glabratus,,
Mimulus ringens,KM212146.1,
Minuartia michauxii,,
Minuartia patula,,
Mirabilis albida,,
Mirabilis hirsuta,,
Mirabilis jalapa,M62565.1,
Mirabilis linearis,,
Mirabilis nyctaginea,KF724209.1,
Miscanthus sacchariflorus,KF163521.1,
Miscanthus sinensis,EF125118.1,
Mitchella repens,JX412473.1,
Mitella diphylla,HQ590185.1,
Mitella nuda,HQ590186.1,
Moehringia lateriflora,JN965680.1,
Mollugo verticillata,M62566.1,
Monarda bradburiana,,
Monarda citriodora,JX254905.1,
Monarda clinopodia,,
Monarda didyma,Z37418.1,
Monarda fistulosa,Z37419.1,
Monarda punctata,KJ773690.1,
Monolepis nuttalliana,JX848452.1,
Monotropa hypopithys,KF997344.1,
Monotropa uniflora,,
Morella cerifera,AF119179.1,
Morus alba,L01933.2,
Morus rubra,U06812.1,
Muhlenbergia asperifolia,,
Muhlenbergia bushii,,
Muhlenbergia cuspidata,JX848502.1,
Muhlenbergia frondosa,,
Muhlenbergia glabrifloris,,
Muhlenbergia glomerata,,
Muhlenbergia mexicana,KJ841423.1,
Muhlenbergia racemosa,AJ784836.1,
Muhlenbergia schreberi,KJ773693.1,
Muhlenbergia sobolifera,,
Muhlenbergia sylvatica,,
Muhlenbergia tenuiflora,,
Mulgedium pulchellum,JX848420.1,
Muscari botryoides,,
Muscari racemosum,,
Myosotis arvensis,HM850186.1,
Myosotis laxa,HQ590187.1,
Myosotis scorpioides,GU344681.1,
Myosotis stricta,HM850191.1,
Myosotis sylvatica,HE574616.1,
Myosotis verna,,
Myosoton aquaticum,KM360890.1,
Myosurus minimus,DQ099441.1,
Myriophyllum heterophyllum,KJ773696.1,
Myriophyllum hippuroides,,
Myriophyllum pinnatum,,
Myriophyllum sibiricum,L11195.2,
Myriophyllum spicatum,GU344679.1,
Myriophyllum verticillatum,GU344678.1,
Nabalus albus,KJ593635.1,
Nabalus altissimus,HQ590223.1,
Nabalus asperus,,
Nabalus crepidineus,,
Nabalus racemosus,,
Najas flexilis,KM502138.1,
Najas guadalupensis,DQ859169.1,
Najas marina,U80705.1,
Najas minor,AB004899.1,
Napaea dioica,,
Narcissus pseudo-narcissus,JN890813.1,
Narcissus x,,
Nassella viridula,JX848504.1,
Nasturtium officinale,HM850197.1,
Nelumbo lutea,DQ182337.1,
Nemopanthus mucronatus,X69747.1,
Nepeta cataria,Z37421.1,
Neslia paniculata,DQ310541.1,
Nicandra physalodes,U08615.1,
Nicotiana longiflora,AM286782.1,
Nicotiana rustica,,
Nigella damascena,EU053918.1,
Nothocalais cuspidata,,
Nothoscordum bivalve,Z69202.1,
Nuphar advena,DQ069501.1,
Nuphar variegata,M77029.1,
Nuttallanthus canadensis,KJ773632.1,
Nymphaea odorata,M77034.1,
Nyssa sylvatica,AF119178.1,
Oenanthe javanica,KF496630.1,
Oenothera biennis,KM218350.1,
Oenothera clelandii,,
Oenothera fruticosa,,
Oenothera glazioviana,KM360901.1,
Oenothera grandis,,
Oenothera laciniata,KJ773700.1,
Oenothera nuttallii,,
Oenothera perennis,KJ135372.1,
Oenothera pilosella,KJ135375.1,
Oenothera rhombipetala,,
Oenothera speciosa,AB516355.1,
Oenothera villosa,,
Onoclea sensibilis,JF832076.1,
Ononis campestris,,
Onopordum acanthium,KM360904.1,
Onosmodium hispidissimum,,
Ophioglossum pusillum,AY138413.1,
Opuntia humifusa,KJ773703.1,
Opuntia macrorhiza,,
Orbexilum onobrychis,,
Orbexilum pedunculatum,KJ773706.1,
Origanum vulgare,HM850213.1,
Ornithogalum umbellatum,KF997468.1,
Orobanche fasciculata,U73970.2,
Orobanche uniflora,AY582180.1,
Orthilia secunda,KC483218.1,
Oryzopsis asperifolia,HQ590193.1,
Oryzopsis pungens,,
Oryzopsis racemosa,KJ841447.1,
Osmorhiza claytonii,JF942712.1,
Osmorhiza longistylis,DQ006051.1,
Osmunda cinnamomea,EF588711.1,
Osmunda claytoniana,EF588700.1,
Osmunda spectabilis,,
Ostrya virginiana,X56620.1,
Oxalis corniculata,JN587331.1,
Oxalis stricta,KC481641.1,
Oxalis violacea,EF590553.1,
Oxydendrum arboreum,AF124583.1,
Oxypolis rigidior,,
Pachysandra terminalis,KM360912.1,
Packera aurea,KJ841440.1,
Packera glabella,KJ773710.1,
Packera obovata,,
Packera paupercula,JN965703.1,
Packera plattensis,,
Packera pseudaurea,,
Panax quinquefolius,U50250.1,
Panax trifolius,HQ112614.1,
Panicum capillare,AM849355.1,
Panicum dichotomiflorum,KJ773713.1,
Panicum flexile,HQ713390.1,
Panicum gattingeri,,
Panicum miliaceum,AM849333.1,
Panicum philadelphicum,,
Panicum verrucosum,HE573423.1,
Panicum virgatum,EF125135.1,
Papaver rhoeas,FJ626614.1,
Papaver somniferum,HM850232.1,
Parietaria pensylvanica,AF500357.1,
Parnassia glauca,AY935729.1,
Paronychia canadensis,DQ006082.1,
Paronychia fastigiata,,
Parthenium hysterophorus,AY215155.1,
Parthenium integrifolium,,
Parthenocissus inserta,KM360918.1,
Parthenocissus quinquefolia,AJ402985.1,
Parthenocissus tricuspidata,KP088704.1,
Pascopyrum smithii,JX848505.1,
Paspalum laeve,KJ773723.1,
Paspalum setaceum,KJ773725.1,
Pastinaca sativa,KM360919.1,
Pedicularis canadensis,KM212149.1,
Pedicularis lanceolata,,
Pediomelum argophyllum,JX848465.1,
Pellaea glabella,KF186507.1,
Peltandra virginica,AM905815.1,
Penstemon calycosus,,
Penstemon cobaea,,
Penstemon digitalis,HQ590202.1,
Penstemon gracilis,JX848481.1,
Penstemon grandiflorus,,
Penstemon hirsutus,,
Penstemon pallidus,,
Penstemon tubaeflorus,,
Penthorum sedoides,L11197.2,
Perideridia americana,,
Perilla frutescens,FJ513160.1,
Persicaria amphibia,KM360922.1,
Persicaria arifolia,EF653770.1,
Persicaria bicornis,,
Persicaria bungeana,FM883622.1,
Persicaria careyi,,
Persicaria hydropiper,EF653780.1,
Persicaria hydropiperoides,HM850244.1,
Persicaria lapathifolia,FM883630.1,
Persicaria longiseta,FM883631.1,
Persicaria maculosa,HQ435350.1,
Persicaria orientalis,FM883636.1,
Persicaria pensylvanica,FM883637.1,
Persicaria punctata,AF297143.1,
Persicaria sagittata,AF297141.1,
Persicaria virginiana,AF297135.1,
Petasites hybridus,KM360923.1,
Petrorhagia saxifraga,KF724220.1,
Petunia axillaris,HQ384915.1,
Petunia violacea,,
Petunia x,,
Phalaris arundinacea,KM360926.1,
Phalaris canariensis,KF997405.1,
Phedimus aizoon,KJ570521.1,
Phedimus spurius,,
Phegopteris connectilis,KF186501.1,
Phegopteris hexagonoptera,EF463278.1,
Phellodendron amurense,FN599455.1,
Phemeranthus rugospermum,,
Philadelphus coronarius,KC737405.1,
Philadelphus floridus,,
Philadelphus inodorus,KJ773735.1,
Philadelphus pubescens,,
Phleum pratense,AJ784832.1,
Phlox biflda,,
Phlox divaricata,DQ006116.1,
Phlox drummondii,KJ773736.1,
Phlox glaberrima,,
Phlox maculata,,
Phlox nivalis,,
Phlox paniculata,,
Phlox pilosa,,
Phlox subulata,,
Phragmites australis,KF537347.1,
Phryma leptostachya,AF190439.1,
Phyla cuneifolia,,
Phyla lanceolata,AF206810.1,
Physalis alkekengi,U08617.1,
Physalis angulata,KC551924.1,
Physalis grisea,,
Physalis heterophylla,HQ590207.1,
Physalis lanceolata,,
Physalis philadelphica,,
Physalis pubescens,KJ773744.1,
Physalis pumila,,
Physalis subglabrata,,
Physalis virginiana,,
Physaria gracilis,,
Physocarpus opulifolius,KM360932.1,
Physostegia angustifolia,,
Physostegia virginiana,L14405.1,
Phytolacca americana,M62567.1,
Picea abies,JQ512566.1,
Picea glauca,EF440579.1,
Picea mariana,EF440585.1,
Picris hieracioides,KF196021.1,
Pilea fontana,HQ590208.1,
Pilea pumila,U00438.1,
