Iliamna remota,139629
Impatiens capensis,55378
Impatiens pallida,35940
Iodanthus pinnatifidus,359856
Ionactis linariifolius,not found
Ipomoea pandurata,89654
Iris virginica,292533
Isanthus brachiatus,201517
Isoetes butleri,264931
Isoetes melanopoda,13839
Isotria medeoloides,256363
Isotria verticillata,78788
Jeffersonia diphylla,46961
Juglans cinerea,91214
Juglans nigra,16719
Juncus acuminatus,1620122
Juncus alpinoarticulatus,253143
Juncus anthelatus,not found
Juncus articulatus,223654
Juncus balticus,223655
Juncus brachycarpus,576194
Juncus brachycephalus,308411
Juncus bufonius,223656
Juncus canadensis,308403
Juncus diffusissimus,308412
Juncus dudleyi,308393
Juncus effusus,13579
Juncus greenei,not found
Juncus interior,308392
Juncus marginatus,1620123
Juncus militaris,not found
Juncus nodatus,not found
Juncus nodosus,308406
Juncus pelocarpus,308400
Juncus scirpoides,308409
Juncus tenuis,932103
Juncus torreyi,932104
Juncus vaseyi,not found
Juniperus communis,58039
Juniperus horizontalis,669713
Juniperus virginiana,39584
Justicia americana,28522
Kalmia angustifolia,45901
Koeleria macrantha,366481
Krigia biflora,19019
Krigia virginica,19025
Lactuca biennis,883013
Lactuca canadensis,527214
Lactuca floridana,883014
Lactuca hirsuta,883011
Lactuca ludoviciana,not found
Laportea canadensis,194269
Larix laricina,3326
Lathyrus japonicus,154493
Lathyrus ochroleucus,1234501
Lathyrus palustris,313104
Lathyrus venosus,1276802
Lechea intermedia,1441988
Lechea minor,1620128
Lechea mucronata,1620129
Lechea pulchella,1620130
Lechea racemulosa,not found
Lechea stricta,not found
Lechea tenuifolia,not found
Leersia lenticularis,not found
Leersia oryzoides,35712
Leersia virginica,38706
Lemna gibba,4470
Lemna minor,4472
Lemna minuta,161101
Lemna obscura,161102
Lemna perpusilla,161103
Lemna trisulca,161105
Lemna turionifera,161106
Lemna valdiviana,161107
Lepidium virginicum,59292
Leptoloma cognatum,not found
Lespedeza capitata,571920
Lespedeza hirta,466224
Lespedeza intermedia,556515
Lespedeza leptostachya,571921
Lespedeza violacea,701552
Lespedeza virginica,701553
Leucospora multifida,438423
Liatris aspera,983213
Liatris cylindracea,301150
Liatris pycnostachya,983228
Liatris scariosa,983229
Liatris spicata,886939
Lilium michiganense,84049
Lilium philadelphicum,84056
Lindera benzoin,55958
Lindernia dubia,438434
Linnaea borealis,77623
Linum intercursum,not found
Linum medium,1620133
Linum striatum,586394
Linum sulcatum,610154
Linum virginianum,not found
Liparis lilifolia,78794
Liparis loeselii,226209
Lipocarpha drummondii,1287961
Lipocarpha micrantha,1234527
Liriodendron tulipifera,3415
Lithospermum canescens,650305
Lithospermum croceum,not found
Lithospermum incisum,543573
Lithospermum latifolium,475905
Lobelia cardinalis,76578
Lobelia inflata,308559
Lobelia kalmii,368688
Lobelia siphilitica,330173
Lobelia spicata,1441989
Lonicera canadensis,350584
Lonicera dioica,486665
Lonicera oblongifolia,566149
Lonicera reticulata,180182
Ludwigia alternifolia,330174
Ludwigia palustris,376201
Ludwigia polycarpa,1081046
Ludwigia sphaerocarpa,1081047
Lupinus perennis,53236
Luzula acuminata,203794
Luzula multiflora,178423
Lycopodiella inundata,37431
Lycopodium clavatum,3252
Lycopus americanus,932105
Lycopus amplectens,not found
Lycopus asper,not found
Lycopus rubellus,1620141
Lycopus uniflorus,392634
Lycopus virginicus,1620142
Lysimachia ciliata,213256
Lysimachia hybrida,306301
Lysimachia lanceolata,185814
Lysimachia quadriflora,306298
Lysimachia quadrifolia,213290
Lysimachia terrestris,306308
Lysimachia thyrsiflora,174664
Lysimachia x,not found
Lythrum alatum,1620146
Maianthemum canadense,416391
Maianthemum racemosum,39530
Maianthemum stellatum,191661
Maianthemum trifolium,416393
Malaxis monophyllos,426910
Malaxis unifolia,not found
Malus coronaria,106550
Malus ioensis,106557
Malvastrum hispidum,not found
Matteuccia struthiopteris,3277
Medeola virginiana,4694
Melampyrum lineare,68868
Melica mutica,888272
Melica nitens,not found
Menispermum canadense,49681
Mentha arvensis,292239
Menyanthes trifoliata,28525
Mertensia virginica,417949
Mikania scandens,102787
Milium effusum,376129
Mimulus alatus,not found
Mimulus glabratus,270978
Mimulus ringens,188307
Minuartia michauxii,not found
Minuartia patula,not found
Mitchella repens,45181
Mitella diphylla,40796
Mitella nuda,40798
Moehringia lateriflora,410645
Monarda clinopodia,182380
Monarda fistulosa,39344
Monarda punctata,182387
Monotropa hypopithys,176248
Monotropa uniflora,50148
Morus rubra,32202
Muhlenbergia bushii,not found
Muhlenbergia cuspidata,946624
Muhlenbergia frondosa,not found
Muhlenbergia glabrifloris,not found
Muhlenbergia glomerata,not found
Muhlenbergia mexicana,946647
Muhlenbergia schreberi,751683
Muhlenbergia sobolifera,372163
Muhlenbergia sylvatica,160557
Muhlenbergia tenuiflora,946667
Myosotis laxa,192342
Myosotis verna,192365
Myriophyllum heterophyllum,208866
Myriophyllum hippuroides,637472
Myriophyllum pinnatum,208868
Myriophyllum sibiricum,24953
Myriophyllum verticillatum,208876
Nabalus albus,883017
Nabalus altissimus,43202
Nabalus asperus,not found
Nabalus crepidineus,883023
Nabalus racemosus,883025
Najas flexilis,29650
Najas guadalupensis,403037
Napaea dioica,108457
Nelumbo lutea,4431
Nemopanthus mucronatus,4302
Nothocalais cuspidata,231836
Nuphar advena,77108
Nuphar variegata,4416
Nuttallanthus canadensis,69914
Nymphaea odorata,4419
Nyssa sylvatica,4292
Oenothera biennis,3942
Oenothera clelandii,690534
Oenothera fruticosa,203951
Oenothera laciniata,238288
Oenothera nuttallii,337558
Oenothera perennis,690544
Oenothera pilosella,1447707
Oenothera villosa,482603
Onoclea sensibilis,3281
Onosmodium hispidissimum,not found
Ophioglossum pusillum,208698
Opuntia humifusa,446152
Opuntia macrorhiza,1041245
Orbexilum onobrychis,458340
Orbexilum pedunculatum,458341
Orobanche fasciculata,48537
Orobanche uniflora,86095
Orthilia secunda,93819
Oryzopsis asperifolia,796701
Oryzopsis pungens,1118090
Oryzopsis racemosa,38680
Osmorhiza claytonii,105909
Osmorhiza longistylis,54830
Osmunda cinnamomea,3284
Osmunda claytoniana,29589
Osmunda spectabilis,not found
Ostrya virginiana,13622
Oxalis stricta,213833
Oxalis violacea,446153
Oxypolis rigidior,178701
Packera aurea,98688
Packera obovata,98700
Packera paupercula,34240
Packera plattensis,1455566
Packera pseudaurea,34241
Panax quinquefolius,44588
Panax trifolius,44683
Panicum capillare,33109
Panicum dichotomiflorum,29692
Panicum flexile,888273
Panicum gattingeri,not found
Panicum philadelphicum,not found
Panicum verrucosum,220448
Panicum virgatum,38727
Parietaria pensylvanica,194270
Parnassia glauca,324805
Paronychia canadensis,330176
Paronychia fastigiata,157621
Parthenium integrifolium,not found
Parthenocissus inserta,345125
Parthenocissus quinquefolia,3607
Paspalum setaceum,547450
Pedicularis canadensis,1325716
Pedicularis lanceolata,43175
Pellaea glabella,414648
Peltandra virginica,78376
Penstemon calycosus,1279143
Penstemon digitalis,265135
Penstemon hirsutus,265143
Penstemon pallidus,388182
Penthorum sedoides,23262
Perideridia americana,234853
Persicaria amphibia,254780
Persicaria arifolia,452456
Persicaria careyi,487991
Persicaria hydropiper,46901
Persicaria hydropiperoides,487997
Persicaria lapathifolia,430754
Persicaria pensylvanica,137687
Persicaria punctata,137688
Persicaria sagittata,137696
Persicaria virginiana,46788
Phegopteris connectilis,173899
Phegopteris hexagonoptera,93619
Phemeranthus rugospermum,not found
Phlox biflda,not found
Phlox divaricata,103528
Phlox glaberrima,103531
Phlox maculata,103533
Phlox pilosa,103539
Phragmites australis,29695
Phryma leptostachya,41401
Phyla lanceolata,86859
Physalis heterophylla,304155
Physalis pumila,304157
Physalis subglabrata,482384
Physalis virginiana,304158
Physocarpus opulifolius,133202
Physostegia virginiana,28510
Phytolacca americana,3527
Pilea fontana,99289
Pilea pumila,24776
