Echinacea pallida,EU785938.1,
Echinacea purpurea,EU785937.1,
Echinochloa colona,AJ133708.1,
Echinochloa crus-galli,KF010208.1,
Echinochloa walteri,AB353388.1,
Echinocystis lobata,,
Echinodorus berteroi,EF088087.1,
Echinops sphaerocephalus,JQ291286.1,
Echium vulgare,FJ763247.1,
Eclipta prostrata,KJ512896.1,
Egeria densa,AY330707.1,
Eichhornia crassipes,,
Elaeagnus angustifolia,AF440256.1,
Elaeagnus umbellata,JF980300.1,
Eleocharis acicularis,GU977052.1,
Eleocharis compressa,AF190591.1,
Eleocharis elliptica,GU110805.1,
Eleocharis engelmannii,AF190593.1,
Eleocharis equisetoides,FJ826585.1,
Eleocharis geniculata,AB180702.1,
Eleocharis intermedia,GU110824.1,
Eleocharis melanocarpa,AF190594.1,
Eleocharis microcarpa,AF190600.1,
Eleocharis obtusa,AF190595.1,
Eleocharis olivacea,,
Eleocharis palustris,GU977101.1,
Eleocharis quadrangulata,FJ826587.1,
Eleocharis quinqueflora,GU977095.1,
Eleocharis robbinsii,AF190588.1,
Eleocharis rostellata,AF190598.1,
Eleocharis tenuis,GU110929.1,
Eleocharis wolfii,,
Eleusine indica,GU359338.1,
Ellisia nyctelea,AF091157.1,
Elodea canadensis,AY330704.1,
Elodea nuttallii,AY330706.1,
Elyhordium x,,
Elymus canadensis,KJ526335.1,
Elymus hystrix,EF396973.1,
Elymus repens,JN009831.1,
Elymus riparius,,
Elymus trachycaulus,FJ040168.1,
Elymus villosus,,
Elymus virginicus,FJ040171.1,
Elytrigia elongata,GQ373291.1,
Endodeca serpentaria,,
Enemion biternatum,U75660.1,
Epifagus virginiana,KC480332.1,
Epigaea repens,,
Epilobium ciliatum,L28015.1,
Epilobium coloratum,,
Epilobium hirsutum,,
Epilobium leptophyllum,,
Epilobium palustre,JF976303.1,
Epilobium parviflorum,,
Epilobium strictum,,
Epipactis helleborine,EF153104.1,
Equisetum arvense,,
Equisetum fluviatile,,
Equisetum hyemale,AB817889.1,
Equisetum laevigatum,EU328341.1,
Equisetum palustre,,
Equisetum scirpoides,EU372663.1,
Equisetum sylvaticum,EU328342.1,
Equisetum variegatum,EU328340.1,
Equisetum x,,
Eragrostis capillaris,,
Eragrostis cilianensis,HM347011.1,
Eragrostis frankii,,
Eragrostis hypnoides,,
Eragrostis mexicana,GU359307.1,
Eragrostis minor,GU359308.1,
Eragrostis pectinacea,GU359301.1,
Eragrostis reptans,GU359309.1,
Eragrostis spectabilis,,
Eragrostis trichodes,,
Erianthus ravennae,AF019824.1,
Erigenia bulbosa,,
Erigeron annuus,EF107653.1,
Erigeron canadensis,EF108397.1,
Erigeron divaricatus,,
Erigeron philadelphicus,AF046989.1,
Erigeron pulchellus,AF118500.1,
Erigeron strigosus,JF937689.1,
Eriocaulon aquaticum,,
Eriochloa contracta,,
Eriochloa villosa,KF163636.1,
Eriogonum annuum,JQ352462.1,
Eriophorum angustifolium,JX644875.1,
Eriophorum gracile,AB261684.1,
Eriophorum vaginatum,JX566737.1,
Eriophorum virginicum,,
Eriophorum viridicarinatum,,
Erodium cicutarium,EF185393.1,
Erucastrum gallicum,DQ249831.1,
Eryngium planum,EU070696.1,
Eryngium yuccifolium,EU070736.1,
Erysimum capitatum,AY254534.1,
Erysimum cheiranthoides,KF445243.1,
Erysimum hieracifolium,KJ418017.1,
Erysimum inconspicuum,,
Erysimum repandum,DQ357541.1,
Erythronium albidum,AF485301.1,
Erythronium americanum,HE656025.1,
Eschscholtzia californica,DQ912884.1,
Euonymus alatus,EU328755.1,
Euonymus atropurpureus,,
Euonymus bungeanus,KF282180.1,
Euonymus europaeus,HQ393713.1,
Euonymus hamiltonianus,HQ393708.1,
Euonymus hederaceus,KF282177.1,
Euonymus obovatus,,
Eupatorium altissimum,AB032045.1,
Eupatorium perfoliatum,DQ415741.1,
Eupatorium serotinum,AB032050.1,
Eupatorium sessilifolium,AB032051.1,
Euphorbia commutata,KC212207.1,
Euphorbia corollata,JQ750900.1,
Euphorbia cyparissias,JN010037.1,
Euphorbia esula,JN010043.1,
Euphorbia helioscopia,JN010052.1,
Euphorbia heterophylla,GU214931.1,
Euphorbia marginata,,
Euphorbia obtusata,,
Euphorbia peplus,JN010077.1,
Eurybia furcata,EU200195.1,
Eurybia macrophylla,EU625608.1,
Eurybia schreberi,EU625656.1,
Euthamia caroliniana,AF477653.1,
Euthamia graminifolia,HQ142624.1,
Euthamia gymnospermoides,,
Eutrochium fistulosum,AB032041.1,
Eutrochium maculatum,,
Eutrochium purpureum,FJ395159.1,
Evolvulus nuttallianus,DQ219869.1,
Fagopyrum esculentum,JF829994.1,
Fagus grandifolia,AY232926.1,
Fallopia cilinodis,AF186604.1,
Fallopia convolvulus,AF040064.1,
Fallopia sachalinensis,AF040073.1,
Fallopia scandens,AF040069.1,
Fatoua villosa,KF137859.1,
Festuca flliformis,,
Festuca ovina,EF397234.1,
Festuca paradoxa,,
Festuca rubra,KJ598996.1,
Festuca saximontana,EF584969.1,
Festuca subverticillata,EF584974.1,
Ficaria verna,JX025227.1,
Filipendula rubra,,
Filipendula ulmaria,U90783.1,
Fimbristylis autumnalis,JX644880.1,
Fimbristylis puberula,,
Floerkea proserpinacoides,,
Foeniculum vulgare,FJ980396.1,
Forsythia x,,
Fragaria vesca,AF163480.1,
Fragaria virginiana,AF163513.1,
Frangula alnus,JN900292.1,
Frasera caroliniensis,,
Fraxinus americana,JX862625.1,
Fraxinus nigra,EU314868.1,
Fraxinus pennsylvanica,EU314876.1,
Fraxinus profunda,HQ705277.1,
Fraxinus quadrangulata,EU314882.1,
Froelichia floridana,AY174381.1,
Froelichia gracilis,AY173410.1,
Fuirena pumila,,
Fumaria offlcinalis,,
Gaillardia pulchella,EF108395.1,
Galearis spectabilis,,
Galeopsis ladanum,,
Galeopsis tetrahit,,
Galinsoga parviflora,FJ696962.1,
Galinsoga quadriradiata,GU818550.1,
Galium aparine,AF419179.1,
Galium asprellum,,
Galium boreale,,
Galium brevipes,,
Galium circaezans,,
Galium concinnum,,
Galium labradoricum,,
Galium lanceolatum,,
Galium mollugo,AM503885.2,
Galium obtusum,,
Galium odoratum,,
Galium pedemontanum,,
Galium pilosum,,
Galium sylvaticum,,
Galium tinctorium,,
Galium trifidum,,
Galium triflorum,,
Galium verum,,
Gamochaeta purpurea,AY947411.1,
Gaultheria hispidula,AF358887.1,
Gaultheria procumbens,AF358895.1,
Gaura biennis,AJ620517.1,
Gaura coccinea,AJ620521.1,
Gaura fllipes,,
Gaura longiflora,AJ620527.1,
Gaura parviflora,AJ620515.1,
Gaylussacia baccata,FJ985196.1,
Gentiana alba,,
Gentiana andrewsii,,
Gentiana puberulenta,,
Gentiana saponaria,,
Gentiana septemflda,,
Gentianella quinquefolia,EU812469.1,
Gentianopsis crinita,,
Gentianopsis virgata,,
Geranium bicknellii,,
Geranium carolinianum,JF976464.1,
Geranium columbinum,DQ525065.1,
Geranium dissectum,AY944413.1,
Geranium maculatum,,
Geranium molle,,
Geranium nepalense,DQ192637.1,
Geranium pusillum,DQ525070.1,
Geranium robertianum,AB689040.1,
Geum aleppicum,KC004039.1,
Geum canadense,DQ006033.1,
Geum laciniatum,,
Geum rivale,AJ302352.1,
Geum triflorum,AJ302344.1,
Geum urbanum,U90802.1,
Geum vernum,AJ302355.1,
Geum virginianum,,
Ginkgo biloba,Y16380.1,
Glandularia canadensis,,
Glandularia peruviana,FJ867445.1,
Glechoma hederacea,JQ669099.1,
Gleditsia triacanthos,AF509979.1,
Glyceria borealis,EU594626.1,
Glyceria canadensis,FJ032205.1,
Glyceria declinata,JN187603.1,
Glyceria grandis,JN832695.1,
Glyceria maxima,FJ013226.1,
Glyceria septentrionalis,EU769508.1,
Glyceria striata,JN832694.1,
Glycine max,FJ609734.1,
Glycyrrhiza lepidota,KP338145.1,
Gnaphalium uliginosum,FN645823.1,
Goodyera pubescens,AJ539519.1,
Gossypium hirsutum,KC404827.1,
Gratiola aurea,,
Gratiola neglecta,DQ006040.1,
Gratiola quartermaniae,,
Gratiola virginiana,,
Grindelia squarrosa,JQ011937.1,
Gymnocarpium dryopteris,,
Gymnocladus dioicus,AF510032.1,
Gypsophila paniculata,JN589150.1,
Gypsophila scorzonerifolia,JN589100.1,
Hackelia virginiana,KF287976.1,
Hamamelis virginiana,GU576667.1,
Hedeoma hispida,,
Hedeoma pulegioides,,
Hedera helix,U63186.1,
Helenium amarum,KF607067.1,
Helenium autumnale,GU818553.1,
Helenium flexuosum,KF607070.1,
Helianthemum bicknellii,,
Helianthemum canadense,,
Helianthus annuus,JN115024.1,
Helianthus decapetalus,JX121508.1,
Helianthus divaricatus,JX121511.1,
Helianthus giganteus,JX121516.1,
Helianthus grosseserratus,AF047951.1,
Helianthus hirsutus,AF047963.1,
Helianthus maximilianii,,
Helianthus mollis,AF047946.1,
Helianthus occidentalis,JX121530.1,
Helianthus pauciflorus,JX121534.1,
Helianthus petiolaris,JX121557.1,
Helianthus salicifolius,AF047955.1,
Helianthus strumosus,JX121566.1,
Helianthus subrhomboideus,,
Helianthus tuberosus,AF047953.1,
Helianthus x,,
Heliopsis helianthoides,,
Heliotropium europaeum,,
Hemerocallis fulva,,
Hemerocallis lilio-asphodelus,KF850567.1,
Hepatica acutiloba,AM267285.1,
Hepatica americana,AY055386.1,
Heracleum mantegazzianum,EU594899.1,
Heracleum maximum,KJ157633.1,
Herniaria glabra,AJ310965.1,
Heserostipa comata,,
Heserostipa spartea,,
Hesperis matronalis,DQ357547.1,
Heteranthera dubia,,
Heterotheca subaxillaris,GQ892730.1,
Heuchera americana,AF158954.1,
Heuchera richardsonii,AB292026.1,
Hibiscus laevis,AY341387.1,
Hibiscus moscheutos,AY341393.1,
Hibiscus syriacus,AF460188.1,
Hibiscus trionum,AY341385.1,
Hieracium aurantiacum,AY879157.1,
Hieracium caespitosum,HQ161951.1,
Hieracium flagellare,,
Hieracium gronovii,HQ161948.1,
Hieracium longipilum,HQ161949.1,
Hieracium paniculatum,HQ161947.1,
Hieracium piloselloides,,
Hieracium scabrum,HQ131825.1,
Hieracium umbellatum,KM372116.1,
Hieracium vulgatum,,
Hierochloe odorata,KF713240.1,
Hippuris vulgaris,AY492098.1,
Holcus lanatus,HQ600530.1,
Holosteum umbellatum,JN589051.1,
Hordeum brachyantherum,AJ607850.1,
Hordeum jubatum,AJ607946.1,
Hordeum marinum,KM217269.1,
Hordeum pusillum,HQ600534.1,
Hordeum vulgare,KM217265.1,
Hosta lancifolia,,
Houstonia caerulea,AM939464.1,
Houstonia longifolia,DQ012801.1,
Hudsonia tomentosa,,
Humulus japonicus,KC539581.1,
Humulus lupulus,EF136401.1,
Huperzia lucidula,KF977440.1,
Huperzia porophila,,
Hybanthus concolor,,
Hydrangea arborescens,DQ006012.1,
Hydrastis canadensis,,
Hydrocotyle ranunculoides,,
Hydrocotyle umbellata,,
Hydrophyllum appendiculatum,,
Hydrophyllum canadense,,
Hydrophyllum virginianum,,
Hylotelephium telephium,AB088561.1,
Hylotelephium x,,
Hymenopappus scabiosaeus,,
Hyoscyamus niger,KM051464.1,
Hypericum adpressum,AY555865.2,
Hypericum ascyron,JN984874.1,
Hypericum boreale,AY573026.1,
Hypericum canadense,KC709434.1,
Hypericum fraseri,HE653668.1,
Hypericum gentianoides,KC709408.1,
Hypericum gymnanthum,,
Hypericum kalmianum,FJ694209.1,
Hypericum majus,KC709350.1,
Hypericum mutilum,DQ006013.1,
Hypericum perforatum,KJ436385.1,
Hypericum prolificum,FJ694217.1,
Hypericum punctatum,HE653602.1,
Hypericum sphaerocarpum,AY555878.2,
Hypericum virginicum,HE653667.1,
Hypochaeris radicata,AF528460.1,
Hypoxis hirsuta,,
Ilex verticillata,AJ492681.1,
Iliamna remota,AF271195.1,
Impatiens balsamina,KF804100.1,
Impatiens capensis,AY712664.1,
Impatiens pallida,,
Inula helenium,FN870378.1,
Iodanthus pinnatifidus,GQ424539.1,
Ionactis linariifolius,,
Ipomoea coccinea,AF110941.1,
Ipomoea hederacea,HQ288850.1,
Ipomoea lacunosa,DQ005997.1,
Ipomoea pandurata,AF110930.1,
Ipomoea purpurea,EU330324.1,
Ipomopsis rubra,EU339801.1,
Iris flavescens,,
Iris pseudacorus,DQ277646.1,
Iris pumila,,
Iris sibirica,,
Iris virginica,KC118907.1,
Iris x,,
Isanthus brachiatus,EF508065.1,
Isatis tinctoria,KF022713.1,
Isoetes butleri,DQ479974.1,
Isoetes melanopoda,DQ284996.1,
Isolepis cernua,DQ385576.1,
Isotria medeoloides,,
Isotria verticillata,EU498160.1,
Iva annua,,
Jacquemontia tamnifolia,DQ219865.2,
Jeffersonia diphylla,L75873.1,
Juglans cinerea,AF303813.1,
Juglans nigra,AF338492.1,
Juncus acuminatus,,
Juncus alpinoarticulatus,AY727822.1,
Juncus anthelatus,,
Juncus articulatus,AY727819.1,
Juncus balticus,AY727805.1,
Juncus brachycarpus,,
Juncus brachycephalus,AY727824.1,
Juncus bufonius,AY727789.1,
Juncus canadensis,AY727814.1,
Juncus compressus,AY973507.1,
Juncus diffusissimus,AY727826.1,
Juncus dudleyi,AY727801.1,
Juncus effusus,FJ980286.1,
Juncus gerardii,,
Juncus greenei,,
Juncus interior,AY727798.1,
Juncus marginatus,,
Juncus militaris,,
Juncus nodatus,,
Juncus nodosus,AY727817.1,
Juncus pelocarpus,AY727811.1,
Juncus scirpoides,AY727821.1,
Juncus tenuis,JQ811752.1,
Juncus torreyi,,
Juncus vaseyi,,
Juniperus communis,AY283435.1,
Juniperus horizontalis,,
Juniperus virginiana,KJ562290.1,
Justicia americana,DQ005959.1,
Kallstroemia parviflora,AY260973.1,
Kalmia angustifolia,HM182015.1,
Kickxia elatine,AY492108.1,
Kochia scoparia,FJ599757.1,
Koeleria macrantha,HG797526.1,
Krigia biflora,L13948.1,
Krigia virginica,L20479.1,
Kummerowia stipulacea,JN402493.1,
Kummerowia striata,JN402494.1,
Lactuca biennis,KP828828.1,
Lactuca canadensis,GU818575.1,
Lactuca floridana,KP828827.1,
Lactuca hirsuta,HQ172901.1,
Lactuca ludoviciana,,
Lactuca saligna,AJ633336.1,
Lactuca serriola,AB742456.1,
Lamium amplexicaule,JX073977.1,
Lamium galeobdolon,KC350627.1,
Lamium maculatum,KF055056.1,
Lamium purpureum,JX073973.1,
Laportea canadensis,DQ006042.1,
Lappula occidentalis,JX976790.1,
Lappula squarrosa,JQ388506.1,
Lapsana communis,AJ633286.1,
Larix decidua,,
Larix laricina,,
Lathyrus japonicus,AY839361.1,
Lathyrus latifolius,KP338193.1,
Lathyrus ochroleucus,JX506110.1,
Lathyrus palustris,AY839381.1,
Lathyrus tuberosus,AY839401.1,
Lathyrus venosus,JX506154.1,
Lechea intermedia,,
Lechea minor,,
Lechea mucronata,,
Lechea pulchella,,
Lechea racemulosa,,
Lechea stricta,,
Lechea tenuifolia,,
Leersia lenticularis,,
Leersia oryzoides,AF169236.1,
Leersia virginica,,
Lemna aequinoctialis,,
Lemna gibba,,
Lemna minor,KJ400887.1,
Lemna minuta,,
Lemna obscura,,
Lemna perpusilla,KJ400897.1,
Lemna trisulca,KJ400904.1,
Lemna turionifera,KJ400906.1,
Lemna valdiviana,KJ400908.1,
Lens culinaris,KJ787202.1,
Leontodon saxatilis,AF528489.1,
Leonurus cardiaca,KF986733.1,
Leonurus sibiricus,EF395805.1,
Lepidium campestre,AF055197.1,
Lepidium densiflorum,,
Lepidium didymum,,
Lepidium draba,EF367913.1,
Lepidium latifolium,,
Lepidium perfoliatum,EF368007.1,
Lepidium ruderale,KJ623527.1,
Lepidium sativum,X78126.1,
Lepidium virginicum,AF128109.1,
Leptochloa acuminata,,
Leptoloma cognatum,,
Lespedeza capitata,JN402409.1,
Lespedeza cuneata,KP092727.1,
Lespedeza hirta,JN402449.1,
Lespedeza intermedia,JN402454.1,
Lespedeza leptostachya,GU572188.1,
Lespedeza thunbergii,KP092730.1,
Lespedeza violacea,JN402479.1,
Lespedeza virginica,JN402483.1,
Leucanthemum vulgare,EF577315.1,
Leucojum aestivum,AY101281.1,
Leucospora multifida,,
Leymus arenarius,JQ360086.1,
Liatris aspera,HQ416346.1,
Liatris cylindracea,AY804146.1,
Liatris punctata,HQ416377.1,
Liatris pycnostachya,HQ416378.1,
Liatris scariosa,HQ416379.1,
Liatris spicata,HQ416383.1,
Ligustrum obtusifolium,JF830399.1,
Ligustrum vulgare,EU314901.1,
Lilium lancifolium,HQ724825.1,
Lilium michiganense,AF090966.1,
Lilium philadelphicum,AF090953.1,
Linaria genistifolia,AY878115.1,
Linaria vulgaris,KJ747021.1,
Lindera benzoin,FM957809.1,
Lindernia dubia,,
Linnaea borealis,KP297498.1,
Linum intercursum,,
Linum medium,,
Linum perenne,FJ169524.1,
Linum striatum,FJ169554.1,
Linum sulcatum,,
Linum usitatissimum,JN115032.1,
Linum virginianum,,
Liparis lilifolia,AB289475.1,
Liparis loeselii,EF079387.1,
Lipocarpha drummondii,,
Lipocarpha micrantha,KF150595.1,
Liquidambar styraciflua,AF055886.1,
Liriodendron tulipifera,DQ499099.1,
Lithospermum canescens,FJ763230.1,
Lithospermum croceum,,
Lithospermum incisum,FJ763226.1,
Lithospermum latifolium,FJ763227.1,
Lithospermum offlcinale,,
Lobelia cardinalis,AY350630.1,
Lobelia inflata,,
Lobelia kalmii,,
Lobelia siphilitica,DQ006015.1,
Lobelia spicata,,
Lobularia maritima,AY254530.1,
Lolium perenne,KJ598999.1,
Lolium temulentum,KJ598964.1,
Lonicera canadensis,,
Lonicera dioica,GU269247.1,
Lonicera hirsuta,FJ217821.1,
Lonicera japonica,KM258479.1,
Lonicera maackii,JQ731713.1,
Lonicera morrowii,EU240697.1,
Lonicera oblongifolia,FJ217823.1,
Lonicera reticulata,,
Lonicera ruprechtiana,FJ217828.1,
Lonicera sempervirens,AF265280.1,
Lonicera subsessilis,FJ217876.1,
Lonicera tatarica,EU240710.1,
Lonicera x,,
Lonicera xylosteum,EU240723.1,
Lotus corniculatus,DQ312207.1,
Lotus unifoliolatus,DQ311969.1,
Ludwigia alternifolia,,
Ludwigia palustris,FN263234.1,
Ludwigia peploides,AY271517.1,
Ludwigia polycarpa,HE585706.1,
Ludwigia sphaerocarpa,HE585710.1,
Lunaria annua,KF022719.1,
Lupinus perennis,,
Lupinus polyphyllus,AY949020.1,
Luzula acuminata,FJ213907.1,
Luzula luzuloides,FJ213848.1,
Luzula multiflora,FJ873793.1,
Lycium barbarum,JQ320165.1,
Lycium chinense,JQ320164.1,
Lycopersicon esculentum,KC213748.1,
Lycopodiella inundata,,
Lycopodium clavatum,,
Lycopus americanus,,
Lycopus amplectens,,
Lycopus asper,,
Lycopus europaeus,,
Lycopus rubellus,,
Lycopus uniflorus,DQ667302.1,
Lycopus virginicus,,
Lysimachia ciliata,DQ006032.1,
Lysimachia clethroides,JF976899.1,
Lysimachia hybrida,,
Lysimachia lanceolata,,
Lysimachia nummularia,FJ529522.1,
Lysimachia punctata,AF547718.1,
Lysimachia quadriflora,,
Lysimachia quadrifolia,AF547734.1,
Lysimachia terrestris,,
Lysimachia thyrsiflora,AF547725.1,
Lysimachia vulgaris,AF547736.1,
Lysimachia x,,
Lythrum alatum,,
Lythrum salicaria,AF334772.1,
Macleaya cordata,AY328307.1,
Maclura pomifera,FJ916993.1,
Madia sativa,AF229319.1,
Magnolia stellata,,
Mahonia repens,KC575632.1,
Maianthemum canadense,EU850029.1,
Maianthemum racemosum,JF977038.1,
Maianthemum stellatum,EU850032.1,
Maianthemum trifolium,,
Malaxis monophyllos,AY907108.1,
Malaxis unifolia,,
Malcolmia africana,KJ623498.1,
Malus baccata,EF525564.1,
Malus coronaria,JQ392449.1,
Malus ioensis,JQ392448.1,
Malus prunifolia,JQ392463.1,
Malus pumila,EF525566.1,
Malus toringa,,
Malus x,,
Malva alcea,EF419493.1,
Malva moschata,EF419496.1,
Malva neglecta,EF419479.1,
Malva parviflora,GQ478097.1,
Malva rotundifolia,,
Malva sylvestris,EF419482.1,
Malva verticillata,EF419487.1,
Malvastrum hispidum,,
Marrubium vulgare,KJ021874.1,
Matricaria chamomilla,KC816562.1,
Matricaria discoidea,EU179213.1,
Matteuccia struthiopteris,,
Matthiola incana,KF022689.1,
Mazus miquelii,LC027734.1,
Mazus pumilus,FJ172737.1,
Medeola virginiana,,
Medicago lupulina,DQ311980.1,
Medicago sativa,AF053142.1,
Melampyrum lineare,,
Melica mutica,,
Melica nitens,,
Melilotus albus,DQ311984.1,
Melilotus altissimus,,
Melilotus officinalis,DQ311985.1,
Melissa officinalis,DQ667291.1,
Menispermum canadense,,
Mentha aquatica,KF735667.1,
Mentha arvensis,KC591661.1,
Mentha spicata,DQ667244.1,
Mentha suaveolens,AY506645.1,
Mentha x,,
Mentzelia decapetala,HM357372.1,
Mentzelia nuda,HM357424.1,
Menyanthes trifoliata,DQ276850.1,
Mertensia virginica,JQ388514.1,
Mikania scandens,JQ692096.1,
Milium effusum,KC986378.1,
Mimulus alatus,,
Mimulus glabratus,AY575445.1,
Mimulus ringens,AY575454.1,
Minuartia michauxii,,
Minuartia patula,,
Mirabilis albida,EF079451.1,
Mirabilis hirsuta,EF079451.1,
Mirabilis jalapa,EU410354.1,
Mirabilis linearis,,
Mirabilis nyctaginea,,
Miscanthus sacchariflorus,HQ822019.1,
Miscanthus sinensis,KM241810.1,
Mitchella repens,AF072019.1,
Mitella diphylla,AB248860.1,
Mitella nuda,AB163495.1,
Moehringia lateriflora,JX274536.1,
Mollugo verticillata,EU434729.1,
Monarda bradburiana,AF369193.1,
Monarda citriodora,JQ669124.1,
Monarda clinopodia,AF369190.1,
Monarda didyma,AF369195.1,
Monarda fistulosa,DQ667318.1,
Monarda punctata,AF369183.1,
Monolepis nuttalliana,HE577375.1,
Monotropa hypopithys,JF441053.1,
Monotropa uniflora,AB600869.1,
Morella cerifera,AJ626771.1,
Morus alba,KF784895.1,
Morus rubra,HQ144183.1,
Muhlenbergia asperifolia,HM143048.1,
Muhlenbergia bushii,,
Muhlenbergia cuspidata,HM143055.1,
Muhlenbergia frondosa,,
Muhlenbergia glabrifloris,,
Muhlenbergia glomerata,,
Muhlenbergia mexicana,HM143091.1,
Muhlenbergia racemosa,GU359114.1,
Muhlenbergia schreberi,GU359161.1,
Muhlenbergia sobolifera,HM143118.1,
Muhlenbergia sylvatica,,
Muhlenbergia tenuiflora,HM143126.1,
Mulgedium pulchellum,,
Muscari botryoides,,
Muscari racemosum,AM117017.1,
Myosotis arvensis,AY092908.1,
Myosotis laxa,JX128892.1,
Myosotis scorpioides,EU594655.1,
Myosotis stricta,,
Myosotis sylvatica,JX128893.1,
Myosotis verna,AY092936.1,
Myosoton aquaticum,AY594303.1,
Myosurus minimus,AJ347913.1,
Myriophyllum heterophyllum,EF526366.1,
Myriophyllum hippuroides,HQ605762.1,
Myriophyllum pinnatum,HQ605757.1,
Myriophyllum sibiricum,FJ426356.1,
Myriophyllum spicatum,EF526362.1,
Myriophyllum verticillatum,AF513837.1,
Nabalus albus,HQ162006.1,
Nabalus altissimus,HQ161972.1,
Nabalus asperus,,
Nabalus crepidineus,HQ161985.1,
Nabalus racemosus,HQ162009.1,
Najas flexilis,KM501775.1,
Najas guadalupensis,KM501787.1,
Najas marina,HM240445.1,
Najas minor,JF975449.1,
Napaea dioica,AJ304940.1,
Narcissus pseudo-narcissus,JX464294.1,
Narcissus x,,
Nassella viridula,FN434608.1,
Nasturtium officinale,X98645.1,
Nelumbo lutea,AY858639.1,
Nemopanthus mucronatus,AJ275336.1,
Nepeta cataria,AJ515313.1,
Neslia paniculata,DQ310524.1,
Nicandra physalodes,DQ314155.1,
Nicotiana longiflora,AJ492385.1,
Nicotiana rustica,AJ492415.1,
Nigella damascena,EU699446.1,
Nothocalais cuspidata,AY218966.1,
Nothoscordum bivalve,KF171079.1,
Nuphar advena,FM242145.1,
Nuphar variegata,AF067579.1,
Nuttallanthus canadensis,AY883085.1,
Nymphaea odorata,EF526404.1,
Nyssa sylvatica,EU734438.1,
Oenanthe javanica,JX962348.1,
Oenothera biennis,DQ006021.1,
Oenothera clelandii,GU176542.1,
Oenothera fruticosa,AY271581.1,
Oenothera glazioviana,GU176543.1,
Oenothera grandis,GU176544.1,
Oenothera laciniata,JX975691.1,
Oenothera nuttallii,DQ075629.1,
Oenothera perennis,GU176555.1,
Oenothera pilosella,,
Oenothera rhombipetala,GU176560.1,
Oenothera speciosa,AJ620541.1,
Oenothera villosa,GU176566.1,
Onoclea sensibilis,,
Ononis campestris,,
Onopordum acanthium,FJ007882.1,
Onosmodium hispidissimum,,
Ophioglossum pusillum,,
Opuntia humifusa,KJ735931.1,
Opuntia macrorhiza,JF786960.1,
Orbexilum onobrychis,EF517868.1,
Orbexilum pedunculatum,EF517903.1,
Origanum vulgare,DQ667243.1,
Ornithogalum umbellatum,AB305009.1,
Orobanche fasciculata,KC480371.1,
Orobanche uniflora,AY209297.1,
Orthilia secunda,KF963969.1,
Oryzopsis asperifolia,GU254653.1,
Oryzopsis pungens,JF697730.1,
Oryzopsis racemosa,EU194778.1,
Osmorhiza claytonii,AF453969.1,
Osmorhiza longistylis,DQ005965.1,
Osmunda cinnamomea,,
Osmunda claytoniana,,
Osmunda spectabilis,,
Ostrya virginiana,FJ011758.1,
Oxalis corniculata,EU436867.1,
Oxalis stricta,EU436869.1,
Oxalis violacea,JN618570.1,
Oxydendrum arboreum,HM182084.1,
Oxypolis rigidior,EF647802.1,
Pachysandra terminalis,AF245430.1,
Packera aurea,AF459959.1,
Packera glabella,KJ418349.1,
Packera obovata,KJ418346.1,
Packera paupercula,KJ418343.1,
Packera plattensis,KJ418342.1,
Packera pseudaurea,,
Panax quinquefolius,FJ606755.1,
Panax trifolius,HQ112446.1,
Panicum capillare,AY129700.1,
Panicum dichotomiflorum,AY129706.1,
Panicum flexile,,
Panicum gattingeri,,
Panicum miliaceum,KC201681.1,
Panicum philadelphicum,,
Panicum verrucosum,,
Panicum virgatum,AM404348.1,
Papaver rhoeas,FJ469600.1,
Papaver somniferum,JN584660.1,
Parietaria pensylvanica,,
Parnassia glauca,EU328691.1,
Paronychia canadensis,DQ005995.1,
Paronychia fastigiata,AJ310962.1,
Parthenium hysterophorus,EF108403.1,
Parthenium integrifolium,,
Parthenocissus inserta,,
Parthenocissus quinquefolia,,
Parthenocissus tricuspidata,,
Pascopyrum smithii,GU557082.1,
Paspalum laeve,,
Paspalum setaceum,,
Pastinaca sativa,KJ157635.1,
Pedicularis canadensis,HG424091.1,
Pedicularis lanceolata,HG424149.1,
Pediomelum argophyllum,EF517892.1,
Pellaea glabella,,
Peltandra virginica,,
Penstemon calycosus,,
Penstemon cobaea,DQ534933.1,
Penstemon digitalis,DQ531083.1,
Penstemon gracilis,DQ531102.1,
Penstemon grandiflorus,DQ534939.1,
Penstemon hirsutus,DQ531111.1,
Penstemon pallidus,DQ531141.1,
Penstemon tubaeflorus,DQ531184.1,
Penthorum sedoides,DQ005998.1,
Perideridia americana,JQ652471.1,
Perilla frutescens,DQ667246.1,
Persicaria amphibia,JN235087.1,
Persicaria arifolia,EF653693.1,
Persicaria bicornis,EU196872.1,
Persicaria bungeana,HQ843134.1,
Persicaria careyi,EU196873.1,
Persicaria hydropiper,JN235083.1,
Persicaria hydropiperoides,EU196884.1,
Persicaria lapathifolia,FJ503013.1,
Persicaria longiseta,HQ843135.1,
Persicaria maculosa,HQ843137.1,
Persicaria orientalis,FJ503012.1,
Persicaria pensylvanica,FJ154475.1,
Persicaria punctata,EU196911.1,
Persicaria sagittata,DQ006031.1,
Persicaria virginiana,EU410358.1,
Petasites hybridus,,
Petrorhagia saxifraga,KF737440.1,
Petunia axillaris,AJ492460.1,
Petunia violacea,,
Petunia x,,
